query_id	term	stem	removestop	sim	termweights	rank	doc_id	terms	weight	term_from
1	tfidf	True	True	cosine	3,3,4,1	4	1410	distribut	10.03523865192729	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	data	6.161622464575608	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	obtain	6.233280623507019	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	justifi	11.175121439133541	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	satisfactorili	7.379320188794825	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	common	3.6536267615581726	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	assumpt	9.480525718359132	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	serial	5.12802839018833	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	independ	3.8828126273283448	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	rough	5.6745720965564	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	approxim	6.304972887053291	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	usual	5.299878647114989	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	exponenti	4.160444363926624	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	satisfactori	5.239254025298554	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	biphas	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	triphas	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	4	1410	hyperexponenti	6.97385508068666	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	purdi	22.137960566384475	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	,	0.27187564155993305	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	g.	9.287200880802587	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	.	0.13824187346446024	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	oper	8.614294060326495	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	system	13.539505121485151	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	time	11.044180968783365	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	share	19.119860636527058	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	secur	32.698889913848305	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	cryptographi	24.506228881197828	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	high	10.751492998867892	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	log-in	24.217402108064313	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	procedur	7.8259066929874805	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	protect	4.4889484308986605	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	unauthor	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	user	3.109622739094863	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	achiev	3.795801250338715	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	password	20.92156524205998	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	one-way	20.92156524205998	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	cipher	19.38908837076201	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	code	5.640387882616281	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	risk	6.97385508068666	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	involv	3.467297183366679	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	store	3.5398678762015146	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	comput	1.2579244720948122	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	avoid	4.434881209628385	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	discuss	2.2059993124214734	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	select	3.595130554876564	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	suitabl	4.1806470712441435	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	suggest	3.399638534892864	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	purpos	3.362937168042436	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	polynomi	3.260283013982353	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	prime	4.546106844738609	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	modulus	6.126557220299457	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	superior	4.776630503350441	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	deriv	3.2684463246215136	doc
1	tfidf	True	True	cosine	3,3,4,1	5	2621	sannon	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	nielsen	19.38908837076201	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	,	0.11894559318247071	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	n.	13.915440494608873	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	.	0.25344343468484376	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	simul	15.986350230768094	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	time	6.62650858127002	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	share	11.471916381916234	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	system	12.035115663542356	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	develop	9.665902234139672	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	larg	2.942568654431697	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	scale	4.575959807888291	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	time-shar	15.411838656714655	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	rais	5.7698822763607245	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	number	2.1643844311858396	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	problem	1.9434171592942253	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	comput	1.2579244720948122	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	center	4.575959807888291	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	manag	3.457346852513511	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	hardwar	3.8828126273283448	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	configur	4.705171539368297	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	softwar	3.7684022761506006	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	adjust	5.507518011893234	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	made	3.2126549649930984	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	unfortun	6.68617300823488	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	respond	6.46302945692067	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	manner	4.606731466555044	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	intuit	6.46302945692067	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	suggest	3.399638534892864	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	guid	5.12802839018833	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	assist	14.944274747989363	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	analysi	2.4593392629667004	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	perform	2.7445912005651896	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	characterist	3.5726576990245054	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	comprehens	5.36441716825256	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	model	8.621911014266834	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	investig	4.265804879584451	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	question	4.140641736630444	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	paper	1.9811574872770723	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	result	2.375373882849366	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	general	2.329464181545288	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	purpos	3.362937168042436	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	design	4.750747765698732	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	studi	6.440874210870306	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	varieti	4.102175455802649	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	algorithm	0.8772800491760618	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	techniqu	2.2116811458889045	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	sake	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	effici	2.6879723065656815	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	greater	4.853591544486569	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	applic	2.455696271688199	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	implement	2.555014472890063	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	limit	3.703019516887749	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	fortran	6.409865837798376	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	subset	4.4889484308986605	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	compat	4.853591544486569	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	iv	4.814370831333289	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	compil	2.8850815635140155	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	demonstr	3.994929925449051	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	ibm	3.5398678762015146	doc
1	tfidf	True	True	cosine	3,3,4,1	6	1572	360/67	6.46302945692067	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	harrison	17.979077483024803	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	,	0.27187564155993305	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	m.	8.352601015980706	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	.	0.25344343468484376	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	schwartz	17.0237162896692	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	j.	6.436624030153079	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	sharer	22.137960566384475	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	time	11.044180968783365	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	share	15.295888509221646	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	system	10.530726205599562	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	cdc	21.45766867301024	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	6600	25.85211782768268	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	embed	5.299878647114989	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	standard	3.042029447962335	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	batch	4.814370831333289	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	process	1.9948251260057361	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	general	2.329464181545288	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	purpos	3.362937168042436	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	file-bas	8.07246736935477	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	provid	3.0162215640064622	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	facil	3.867774749963804	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	input	3.293343876243241	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	manipul	3.362937168042436	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	edit	4.606731466555044	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	compil	2.8850815635140155	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	convers	3.7820079282063794	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	execut	3.2126549649930984	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	simpl	3.003563167134539	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	scheme	3.5081191778869343	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	extens	3.293343876243241	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	machin	2.9366689323045088	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	reloc	6.126557220299457	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	memori	2.9544735569380154	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	bound	3.809787492313455	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	regist	4.853591544486569	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	attempt	4.121223650773343	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	made	3.2126549649930984	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	reentrant	6.68617300823488	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	code	5.640387882616281	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	simul	3.1972700461536188	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	segment	4.1806470712441435	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	page	3.703019516887749	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	implement	2.555014472890063	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	approxim	3.1524864435266453	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	man-year	6.97385508068666	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	major	3.867774749963804	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	written	3.7286619475010867	doc
1	tfidf	True	True	cosine	3,3,4,1	7	1523	fortran	3.204932918899188	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	walden	22.137960566384475	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	,	0.25488341396243724	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	d.	8.16182770763611	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	.	0.11520156122038354	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	interprocess	46.803211057644155	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	communic	32.35617499388908	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	time-shar	19.26479832089332	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	comput	10.063395776758497	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	network	32.45903325630168	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	resourc	28.98449215641311	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	share	26.76780489113788	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	system	10.530726205599562	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	process	3.9896502520114723	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	extend	3.867774749963804	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	distribut	3.34507955064243	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	hypothet	6.126557220299457	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	applic	2.455696271688199	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	exist	3.6065592507001867	doc
1	tfidf	True	True	cosine	3,3,4,1	8	2371	discuss	2.2059993124214734	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	dijkstra	15.717762075895664	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	,	0.8835958350697823	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	e.	10.171008426691653	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	.	0.13824187346446024	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	oper	8.614294060326495	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	system	36.10534699062707	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	multiprogram	33.79481330236614	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	hierarchi	18.426925866220177	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	structur	18.738940691049567	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	real-tim	18.961051436718265	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	debug	16.889279070578848	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	program	5.389734908751711	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	verif	23.70131429589783	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	synchron	18.961051436718265	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	primit	17.846197826842186	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	cooper	21.45766867301024	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	sequenti	26.60928725777031	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	process	11.968950756034417	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	level	17.092535095986236	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	input-output	19.5776541560273	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	buffer	19.747892613702483	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	processor	14.566602282045828	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	share	15.295888509221646	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	multiprocess	19.106522013401765	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	``	7.813221684658918	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	''	7.738217778042666	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	-multiprogram	24.217402108064313	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	activ	3.994929925449051	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	divid	4.740262859179566	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	number	2.1643844311858396	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	hierarch	10.25605678037666	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	independ	3.8828126273283448	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	abstract	4.311267253661208	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	implement	5.110028945780126	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	prove	3.8239721273054115	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	vital	5.993025827674934	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	logic	3.6065592507001867	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	sound	5.875242792018551	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	design	2.375373882849366	doc
1	tfidf	True	True	cosine	3,3,4,1	9	1749	correct	3.409028275242703	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	fisher	17.0237162896692	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	,	0.13593782077996652	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	r.	6.57580314886221	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	.	0.20736281019669037	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	shepard	24.217402108064313	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	c.	9.479437450856155	doc
1	tfidf	True	True	cosine	3,3,4,1	10	1642	time	15.461853356296713	doc
