117	1	It was pretty gross!
118	1	I've had better atmosphere.
119	1	Kind of hard to mess up a steak but they did.
120	1	Although I very much liked the look and sound of this place, the actual experience was a bit disappointing.
121	1	I just don't know how this place managed to served the blandest food I have ever eaten when they are preparing Indian cuisine.
122	1	Worst service to boot, but that is the least of their worries.
123	2	Service was fine and the waitress was friendly.
124	2	The guys all had steaks, and our steak loving son who has had steak at the best and worst places said it was the best steak he's ever eaten.
125	2	We thought you'd have to venture further away to get good sushi, but this place really hit the spot that night.
126	1	Host staff were, for lack of a better word, BITCHES!
127	1	Bland... Not a liking this place for a number of reasons and I don't want to waste time on bad reviewing.. I'll leave it at that...
128	2	Phenomenal food, service and ambiance.
129	1	I wouldn't return.
130	2	Definitely worth venturing off the strip for the pork belly, will return next time I'm in Vegas.
131	1	This place is way too overpriced for mediocre food.
132	2	Penne vodka excellent!
133	2	They have a good selection of food including a massive meatloaf sandwich, a crispy chicken wrap, a delish tuna melt and some tasty burgers.
134	1	The management is rude.
135	2	Delicious NYC bagels, good selections of cream cheese, real Lox with capers even.
136	2	Great Subway, in fact it's so good when you come here every other Subway will not meet your expectations.
137	2	I had a seriously solid breakfast here.
138	2	This is one of the best bars with food in Vegas.
139	1	He was extremely rude and really, there are so many other restaurants I would love to dine at during a weekend in Vegas.
140	2	My drink was never empty and he made some really great menu suggestions.
141	1	Don't do it!!!!
142	1	The waiter wasn't helpful or friendly and rarely checked on us.
143	1	My husband and I ate lunch here and were very disappointed with the food and service.
144	1	And the red curry had so much bamboo shoots and wasn't very tasty to me.
145	2	Nice blanket of moz over top but i feel like this was done to cover up the subpar food.
146	2	The bathrooms are clean and the place itself is well decorated.
147	1	The menu is always changing, food quality is going down & service is extremely slow.
148	1	The service was a little slow , considering that were served by 3 people servers so the food was coming in a slow pace.
149	1	I give it 2 thumbs down
150	1	We watched our waiter pay a lot more attention to other tables and ignore us.
151	2	My fiancé and I came in the middle of the day and we were greeted and seated right away.
152	2	This is a great restaurant at the Mandalay Bay.
153	1	We waited for forty five minutes in vain.
154	1	Crostini that came with the salad was stale.
155	2	Some highlights : Great quality nigiri here!
156	2	the staff is friendly and the joint is always clean.
157	2	this was a different cut than the piece the other day but still wonderful and tender s well as well flavored.
158	2	I ordered the Voodoo pasta and it was the first time I'd had really excellent pasta since going gluten free several years ago.
159	2	this place is good.
160	1	Unfortunately, we must have hit the bakery on leftover day because everything we ordered was STALE.
161	1	I came back today since they relocated and still not impressed.
162	2	I was seated immediately.
163	2	Their menu is diverse, and reasonably priced.
164	1	Avoid at all cost!
165	2	Restaurant is always full but never a wait.
166	2	DELICIOUS!!
167	2	This place is hands-down one of the best places to eat in the Phoenix metro area.
168	1	So don't go there if you are looking for good food...
169	1	I've never been treated so bad.
170	2	Bacon is hella salty.
171	1	We also ordered the spinach and avocado salad; the ingredients were sad and the dressing literally had zero taste.
172	2	This really is how Vegas fine dining used to be, right down to the menus handed to the ladies that have no prices listed.
173	2	The waitresses are very friendly.
174	2	Lordy, the Khao Soi is a dish that is not to be missed for curry lovers!
175	2	Everything on the menu is terrific and we were also thrilled that they made amazing accommodations for our vegetarian daughter.
176	1	Perhaps I caught them on an off night judging by the other reviews, but I'm not inspired to go back.
177	1	The service here leaves a lot to be desired.
178	2	The atmosphere is modern and hip, while maintaining a touch of coziness.
179	2	Not a weekly haunt, but definitely a place to come back to every once in a while.
180	1	We literally sat there for 20 minutes with no one asking to take our order.
181	1	The burger had absolutely no flavor - the meat itself was totally bland, the burger was overcooked and there was no charcoal flavor.
182	1	I also decided not to send it back because our waitress looked like she was on the verge of having a heart attack.
183	1	I dressed up to be treated so rudely!
184	1	It was probably dirt.
185	2	Love this place, hits the spot when I want something healthy but not lacking in quantity or flavor.
186	2	I ordered the Lemon raspberry ice cocktail which was also incredible.
187	1	The food sucked, which we expected but it sucked more than we could have imagined.
188	2	Interesting decor.
189	2	What I really like there is the crepe station.
190	2	Also were served hot bread and butter, and home made potato chips with bacon bits on top....very original and very good.
191	2	you can watch them preparing the delicious food!)
192	2	Both of the egg rolls were fantastic.
193	1	When my order arrived, one of the gyros was missing.
194	2	I had a salad with the wings, and some ice cream for dessert and left feeling quite satisfied.
195	1	I'm not really sure how Joey's was voted best hot dog in the Valley by readers of Phoenix Magazine.
196	2	The best place to go for a tasty bowl of Pho!
197	1	The live music on Fridays totally blows.
198	1	I've never been more insulted or felt disrespected.
199	2	Very friendly staff.
200	2	It is worth the drive.
201	2	I had heard good things about this place, but it exceeding every hope I could have dreamed of.
202	2	Food was great and so was the serivce!
203	1	The warm beer didn't help.
204	2	Great brunch spot.
205	2	Service is friendly and inviting.
206	2	Very good lunch spot.
207	1	I've lived here since 1979 and this was the first (and last) time I've stepped foot into this place.
208	1	The WORST EXPERIENCE EVER.
209	1	Must have been an off night at this place.
210	2	The sides are delish - mixed mushrooms, yukon gold puree, white corn - beateous.
211	1	If that bug never showed up I would have given a 4 for sure, but on the other side of the wall where this bug was climbing was the kitchen.
212	1	For about 10 minutes, we we're waiting for her salad when we realized that it wasn't coming any time soon.
213	2	My friend loved the salmon tartar.
214	1	Won't go back.
215	2	Extremely Tasty!
216	2	Waitress was good though!
217	1	Soggy and not good.
218	2	The Jamaican mojitos are delicious.
219	1	Which are small and not worth the price.
220	2	- the food is rich so order accordingly.
221	1	The shower area is outside so you can only rinse, not take a full shower, unless you don't mind being nude for everyone to see!
222	1	The service was a bit lacking.
223	1	Lobster Bisque, Bussell Sprouts, Risotto, Filet ALL needed salt and pepper..and of course there is none at the tables.
224	1	Hopefully this bodes for them going out of business and someone who can cook can come in.
225	1	It was either too cold, not enough flavor or just bad.
226	2	I loved the bacon wrapped dates.
227	2	This is an unbelievable BARGAIN!
228	2	The folks at Otto always make us feel so welcome and special.
229	1	As for the "mains," also uninspired.
230	2	This is the place where I first had pho and it was amazing!!
231	2	This wonderful experience made this place a must-stop whenever we are in town again.
232	1	If the food isn't bad enough for you, then enjoy dealing with the world's worst/annoying drunk people.
233	2	Very very fun chef.
234	1	Ordered a double cheeseburger & got a single patty that was falling apart (picture uploaded) Yeah, still sucks.
235	2	Great place to have a couple drinks and watch any and all sporting events as the walls are covered with TV's.
236	1	If it were possible to give them zero stars, they'd have it.
237	1	The descriptions said "yum yum sauce" and another said "eel sauce", yet another said "spicy mayo"...well NONE of the rolls had sauces on them.
238	2	I'd say that would be the hardest decision... Honestly, all of M's dishes taste how they are supposed to taste (amazing).
239	1	If she had not rolled the eyes we may have stayed... Not sure if we will go back and try it again.
240	2	Everyone is very attentive, providing excellent customer service.
241	1	Horrible - don't waste your time and money.
242	2	Now this dish was quite flavourful.
243	1	By this time our side of the restaurant was almost empty so there was no excuse.
244	1	(It wasn't busy either) Also, the building was FREEZING cold.
245	1	like the other reviewer said "you couldn't pay me to eat at this place again."
246	1	-Drinks took close to 30 minutes to come out at one point.
247	2	Seriously flavorful delights, folks.
248	2	Much better than the other AYCE sushi place I went to in Vegas.
249	2	The lighting is just dark enough to set the mood.
250	1	Based on the sub-par service I received and no effort to show their gratitude for my business I won't be going back.
251	2	Owner's are really great people.!
252	1	There is nothing privileged about working/eating there.
253	2	The Greek dressing was very creamy and flavorful.
254	1	Overall, I don't think that I would take my parents to this place again because they made most of the similar complaints that I silently felt too.
255	2	Now the pizza itself was good the peanut sauce was very tasty.
256	2	We had 7 at our table and the service was pretty fast.
257	2	Fantastic service here.
258	1	I as well would've given godfathers zero stars if possible.
259	2	They know how to make them here.
260	1	very tough and very short on flavor!
261	2	I hope this place sticks around.
262	1	I have been in more than a few bars in Vegas, and do not ever recall being charged for tap water.
263	2	The restaurant atmosphere was exquisite.
264	2	Good service, very clean, and inexpensive, to boot!
265	2	The seafood was fresh and generous in portion.
266	2	Plus, it's only 8 bucks.
267	1	The service was not up to par, either.
268	2	Thus far, have only visited twice and the food was absolutely delicious each time.
269	2	Just as good as when I had it more than a year ago!
270	1	For a self proclaimed coffee cafe, I was wildly disappointed.
271	2	The Veggitarian platter is out of this world!
272	2	You cant go wrong with any of the food here.
273	2	You can't beat that.
274	2	Stopped by this place while in Madison for the Ironman, very friendly, kind staff.
275	2	The chefs were friendly and did a good job.
276	1	I've had better, not only from dedicated boba tea spots, but even from Jenni Pho.
277	2	I liked the patio and the service was outstanding.
278	2	The goat taco didn't skimp on the meat and wow what FLAVOR!
279	1	I think not again
280	1	I had the mac salad and it was pretty bland so I will not be getting that again.
281	2	I went to Bachi Burger on a friend's recommendation and was not disappointed.
282	1	Service stinks here!
283	1	I waited and waited.
284	1	This place is not quality sushi, it is not a quality restaurant.
285	2	I would definitely recommend the wings as well as the pizza.
286	2	Great Pizza and Salads!
287	1	Things that went wrong: - They burned the saganaki.
288	1	We waited an hour for what was a breakfast I could have done 100 times better at home.
289	2	This place is amazing!
290	1	I hate to disagree with my fellow Yelpers, but my husband and I were so disappointed with this place.
291	1	Waited 2 hours & never got either of our pizzas as many other around us who came in later did!
292	1	Just don't know why they were so slow.
293	2	The staff is great, the food is delish, and they have an incredible beer selection.
294	1	I live in the neighborhood so I am disappointed I won't be back here, because it is a convenient location.
295	2	I didn't know pulled pork could be soooo delicious.
296	2	You get incredibly fresh fish, prepared with care.
297	1	Before I go in to why I gave a 1 star rating please know that this was my third time eating at Bachi burger before writing a review.
298	2	I love the fact that everything on their menu is worth it.
299	1	Never again will I be dining at this place!
300	2	The food was excellent and service was very good.
301	2	Good beer & drink selection and good food selection.
302	1	Please stay away from the shrimp stir fried noodles.
303	1	The potato chip order was sad... I could probably count how many chips were in that box and it was probably around 12.
304	1	Food was really boring.
305	2	Good Service-check!
306	1	This greedy corporation will NEVER see another dime from me!
307	1	Will never, ever go back.
308	1	As much as I'd like to go back, I can't get passed the atrocious service and will never return.
309	2	In the summer, you can dine in a charming outdoor patio - so very delightful.
310	2	I did not expect this to be so good!
311	2	Fantastic food!
312	1	She ordered a toasted English muffin that came out untoasted.
313	2	The food was very good.
314	1	Never going back.
315	2	Great food for the price, which is very high quality and house made.
316	1	The bus boy on the other hand was so rude.
317	1	By this point, my friends and I had basically figured out this place was a joke and didn't mind making it publicly and loudly known.
318	2	Back to good BBQ, lighter fare, reasonable pricing and tell the public they are back to the old ways.
319	2	And considering the two of us left there very full and happy for about $20, you just can't go wrong.
320	2	All the bread is made in-house!
321	1	The only downside is the service.
322	1	Also, the fries are without a doubt the worst fries I've ever had.
323	2	Service was exceptional and food was a good as all the reviews.
324	2	A couple of months later, I returned and had an amazing meal.
325	2	Favorite place in town for shawarrrrrrma!!!!!!
326	2	The black eyed peas and sweet potatoes... UNREAL!
327	2	You won't be disappointed.
328	2	They could serve it with just the vinaigrette and it may make for a better overall dish, but it was still very good.
329	1	I go to far too many places and I've never seen any restaurant that serves a 1 egg breakfast, especially for $4.00.
330	1	When my mom and I got home she immediately got sick and she only had a few bites of salad.
331	1	The servers are not pleasant to deal with and they don't always honor Pizza Hut coupons.
332	2	Both of them were truly unbelievably good, and I am so glad we went back.
333	2	We had fantastic service, and were pleased by the atmosphere.
334	1	Everything was gross.
335	2	I love this place.
336	2	Great service and food.
337	1	First - the bathrooms at this location were dirty- Seat covers were not replenished & just plain yucky!!!
338	1	The burger... I got the "Gold Standard" a $17 burger and was kind of disappointed.
339	2	OMG, the food was delicioso!
340	1	There is nothing authentic about this place.
341	1	the spaghetti is nothing special whatsoever.
342	2	Of all the dishes, the salmon was the best, but all were great.
343	2	The vegetables are so fresh and the sauce feels like authentic Thai.
344	2	It's worth driving up from Tucson!
345	1	The selection was probably the worst I've seen in Vegas.....there was none.
346	2	Pretty good beer selection too.
347	2	This place is like Chipotle, but BETTER.
348	2	Classy/warm atmosphere, fun and fresh appetizers, succulent steaks (Baseball steak!!!!!
349	2	5 stars for the brick oven bread app!
350	2	I have eaten here multiple times, and each time the food was delicious.
351	1	We sat another ten minutes and finally gave up and left.
352	1	He was terrible!
353	2	Everyone is treated equally special.
354	1	It shouldn't take 30 min for pancakes and eggs.
355	2	It was delicious!!!
356	2	On the good side, the staff was genuinely pleasant and enthusiastic - a real treat.
357	1	Sadly, Gordon Ramsey's Steak is a place we shall sharply avoid during our next trip to Vegas.
358	2	As always the evening was wonderful and the food delicious!
359	2	Best fish I've ever had in my life!
360	2	(The bathroom is just next door and very nice.)
361	1	The buffet is small and all the food they offered was BLAND.
362	2	This is an Outstanding little restaurant with some of the Best Food I have ever tasted.
363	2	Pretty cool I would say.
364	1	Definitely a turn off for me & i doubt I'll be back unless someone else is buying.
365	2	Server did a great job handling our large rowdy table.
366	1	I find wasting food to be despicable, but this just wasn't food.
367	1	My wife had the Lobster Bisque soup which was lukewarm.
368	2	Would come back again if I had a sushi craving while in Vegas.
369	2	The staff are great, the ambiance is great.
370	2	He deserves 5 stars.
371	1	I left with a stomach ache and felt sick the rest of the day.
372	1	They dropped more than the ball.
373	2	The dining space is tiny, but elegantly decorated and comfortable.
374	2	They will customize your order any way you'd like, my usual is Eggplant with Green Bean stir fry, love it!
375	1	And the beans and rice were mediocre at best.
376	2	Best tacos in town by far!!
377	1	I took back my money and got outta there.
378	2	In an interesting part of town, this place is amazing.
379	1	RUDE & INCONSIDERATE MANAGEMENT.
380	1	The staff are now not as friendly, the wait times for being served are horrible, no one even says hi for the first 10 minutes.
381	1	I won't be back.
382	2	They have great dinners.
383	2	The service was outshining & I definitely recommend the Halibut.
384	1	The food was terrible.
385	1	WILL NEVER EVER GO BACK AND HAVE TOLD MANY PEOPLE WHAT HAD HAPPENED.
386	1	I don't recommend unless your car breaks down in front of it and you are starving.
387	2	I will come back here every time I'm in Vegas.
388	1	This place deserves one star and 90% has to do with the food.
389	1	This is a disgrace.
390	2	Def coming back to bowl next time
391	2	If you want healthy authentic or ethic food, try this place.
392	2	I will continue to come here on ladies night andddd date night ... highly recommend this place to anyone who is in the area (;
393	2	I have been here several times in the past, and the experience has always been great.
394	2	We walked away stuffed and happy about our first Vegas buffet experience.
395	2	Service was excellent and prices are pretty reasonable considering this is Vegas and located inside the Crystals shopping mall by Aria.
396	2	To summarize... the food was incredible, nay, transcendant... but nothing brings me joy quite like the memory of the pneumatic condiment dispenser.
397	1	I'm probably one of the few people to ever go to Ians and not like it.
398	2	Kids pizza is always a hit too with lots of great side dish options for the kiddos!
399	2	Service is perfect and the family atmosphere is nice to see.
400	2	Cooked to perfection and the service was impeccable.
401	1	This one is simply a disappointment.
402	1	Overall, I was very disappointed with the quality of food at Bouchon.
403	1	I don't have to be an accountant to know I'm getting screwed!
404	2	Great place to eat, reminds me of the little mom and pop shops in the San Francisco Bay Area.
405	2	Today was my first taste of a Buldogis Gourmet Hot Dog and I have to tell you it was more than I ever thought possible.
406	1	Left very frustrated.
407	2	I'll definitely be in soon again.
408	2	Food was really good and I got full petty fast.
409	2	Service was fantastic.
410	1	TOTAL WASTE OF TIME.
411	2	I don't know what kind it is but they have the best iced tea.
412	2	Come hungry, leave happy and stuffed!
413	1	For service, I give them no stars.
414	2	I can assure you that you won't be disappointed.
415	1	I can take a little bad service but the food sucks.
416	1	Gave up trying to eat any of the crust (teeth still sore).
417	1	But now I was completely grossed out.
418	2	I really enjoyed eating here.
419	2	First time going but I think I will quickly become a regular.
420	2	Our server was very nice, and even though he looked a little overwhelmed with all of our needs, he stayed professional and friendly until the end.
421	2	From what my dinner companions told me...everything was very fresh with nice texture and taste.
422	1	On the ground, right next to our table was a large, smeared, been-stepped-in-and-tracked-everywhere pile of green bird poop.
423	1	Furthermore, you can't even find hours of operation on the website!
424	1	We've tried to like this place but after 10+ times I think we're done with them.
425	1	What a mistake that was!
426	2	No complaints!
427	2	This is some seriously good pizza and I'm an expert/connisseur on the topic.
428	1	Waiter was a jerk.
429	1	Strike 2, who wants to be rushed.
430	2	These are the nicest restaurant owners I've ever come across.
431	1	I never come again.
432	2	We loved the biscuits!!!
433	2	Service is quick and friendly.
434	1	Ordered an appetizer and took 40 minutes and then the pizza another 10 minutes.
435	2	So absolutley fantastic.
436	1	It was a huge awkward 1.5lb piece of cow that was 3/4ths gristle and fat.
437	2	definitely will come back here again.
438	2	I like Steiners because it's dark and it feels like a bar.
439	2	Wow very spicy but delicious.
440	2	If you're not familiar, check it out.
441	1	I'll take my business dinner dollars elsewhere.
442	2	I'd love to go back.
443	2	Anyway, this FS restaurant has a wonderful breakfast/lunch.
444	1	Nothing special.
445	2	Each day of the week they have a different deal and it's all so delicious!
446	2	Not to mention the combination of pears, almonds and bacon is a big winner!
447	1	Will not be back.
448	1	Sauce was tasteless.
449	2	The food is delicious and just spicy enough, so be sure to ask for spicier if you prefer it that way.
450	2	My ribeye steak was cooked perfectly and had great mesquite flavor.
451	1	I don't think we'll be going back anytime soon.
452	2	Food was so gooodd.
453	1	I am far from a sushi connoisseur but I can definitely tell the difference between good food and bad food and this was certainly bad food.
454	1	I was so insulted.
455	1	The last 3 times I had lunch here has been bad.
456	1	The chicken wings contained the driest chicken meat I have ever eaten.
457	2	The food was very good and I enjoyed every mouthful, an enjoyable relaxed venue for couples small family groups etc.
458	2	Nargile - I think you are great.
459	2	Best tater tots in the southwest.
460	2	We loved the place.
461	1	Definitely not worth the $3 I paid.
462	2	The vanilla ice cream was creamy and smooth while the profiterole (choux) pastry was fresh enough.
463	2	Im in AZ all the time and now have my new spot.
464	1	The manager was the worst.
465	2	The inside is really quite nice and very clean.
466	2	The food was outstanding and the prices were very reasonable.
467	1	I don't think I'll be running back to Carly's anytime soon for food.
468	1	This is was due to the fact that it took 20 minutes to be acknowledged, then another 35 minutes to get our food...and they kept forgetting things.
469	2	Love the margaritas, too!
470	2	This was my first and only Vegas buffet and it did not disappoint.
471	2	Very good, though!
472	1	The one down note is the ventilation could use some upgrading.
473	2	Great pork sandwich.
474	1	Don't waste your time here.
475	1	Total letdown, I would much rather just go to the Camelback Flower Shop and Cartel Coffee.
476	1	Third, the cheese on my friend's burger was cold.
477	2	We enjoy their pizza and brunch.
478	2	The steaks are all well trimmed and also perfectly cooked.
479	2	We had a group of 70+ when we claimed we would only have 40 and they handled us beautifully.
480	2	I LOVED it!
481	1	We asked for the bill to leave without eating and they didn't bring that either.
482	2	This place is a jewel in Las Vegas, and exactly what I've been hoping to find in nearly ten years living here.
483	1	Seafood was limited to boiled shrimp and crab legs but the crab legs definitely did not taste fresh.
484	1	The selection of food was not the best.
485	2	Delicious and I will absolutely be back!
486	2	This isn't a small family restaurant, this is a fine dining establishment.
487	2	They had a toro tartare with a cavier that was extraordinary and I liked the thinly sliced wagyu with white truffle.
488	1	I dont think I will be back for a very long time.
489	1	It was attached to a gas station, and that is rarely a good sign.
490	2	How awesome is that.
491	2	I will be back many times soon.
492	2	The menu had so much good stuff on it i could not decide!
493	1	Worse of all, he humiliated his worker right in front of me..Bunch of horrible name callings.
494	2	CONCLUSION: Very filling meals.
495	2	Their daily specials are always a hit with my group.
496	1	And then tragedy struck.
497	2	The pancake was also really good and pretty large at that.
498	2	This was my first crawfish experience, and it was delicious!
499	2	Their monster chicken fried steak and eggs is my all time favorite.
500	2	Waitress was sweet and funny.
501	2	I also had to taste my Mom's multi-grain pumpkin pancakes with pecan butter and they were amazing, fluffy, and delicious!
502	1	I'd rather eat airline food, seriously.
503	2	Cant say enough good things about this place.
504	2	The ambiance was incredible.
505	2	The waitress and manager are so friendly.
506	1	I would not recommend this place.
507	1	Overall I wasn't very impressed with Noca.
508	1	My gyro was basically lettuce only.
509	1	Terrible service!
510	1	Thoroughly disappointed!
511	2	I don't each much pasta, but I love the homemade /hand made pastas and thin pizzas here.
512	2	Give it a try, you will be happy you did.
513	2	By far the BEST cheesecurds we have ever had!
514	2	Reasonably priced also!
515	2	Everything was perfect the night we were in.
516	2	The food is very good for your typical bar food.
517	1	it was a drive to get there.
518	2	At first glance it is a lovely bakery cafe - nice ambiance, clean, friendly staff.
519	1	Anyway, I do not think i will go back there.
520	2	Point your finger at any item on the menu, order it and you won't be disappointed.
521	2	Oh this is such a thing of beauty, this restaurant.
522	2	If you haven't gone here GO NOW!
523	1	A greasy, unhealthy meal.
524	1	first time there and might just be the last.
525	2	Those burgers were amazing.
526	1	Similarly, the delivery man did not say a word of apology when our food was 45 minutes late.
527	1	And it was way to expensive.
528	2	Be sure to order dessert, even if you need to pack it to-go - the tiramisu and cannoli are both to die for.
529	2	This was my first time and I can't wait until the next.
530	2	The bartender was also nice.
531	2	Everything was good and tasty!
532	2	This place is two thumbs up....way up.
533	2	The best place in Vegas for breakfast (just check out a Sat, or Sun.
534	2	If you love authentic Mexican food and want a whole bunch of interesting, yet delicious meats to choose from, you need to try this place.
535	1	Terrible management.
536	2	An excellent new restaurant by an experienced Frenchman.
537	1	If there were zero stars I would give it zero stars.
538	2	Great steak, great sides, great wine, amazing desserts.
539	1	Worst martini ever!
540	2	The steak and the shrimp are in my opinion the best entrees at GC.
541	2	I had the opportunity today to sample your amazing pizzas!
542	1	We waited for thirty minutes to be seated (although there were 8 vacant tables and we were the only folks waiting).
543	2	The yellowtail carpaccio was melt in your mouth fresh.
544	1	I won't try going back there even if it's empty.
545	1	No, I'm going to eat the potato that I found some strangers hair in it.
546	2	Just spicy enough.. Perfect actually.
547	2	Last night was my second time dining here and I was so happy I decided to go back!
548	1	not even a "hello, we will be right with you."
549	1	The desserts were a bit strange.
550	2	My boyfriend and I came here for the first time on a recent trip to Vegas and could not have been more pleased with the quality of food and service.
551	2	I really do recommend this place, you can go wrong with this donut place!
552	2	Nice ambiance.
553	2	I would recommend saving room for this!
554	1	I guess maybe we went on an off night but it was disgraceful.
555	1	However, my recent experience at this particular location was not so good.
556	1	I know this is not like the other restaurants at all, something is very off here!
557	1	AVOID THIS ESTABLISHMENT!
558	1	I think this restaurant suffers from not trying hard enough.
559	2	All of the tapas dishes were delicious!
560	2	I *heart* this place.
561	1	My salad had a bland vinegrette on the baby greens and hearts of Palm.
562	1	After two I felt disgusting.
563	2	A good time!
564	2	I believe that this place is a great stop for those with a huge belly and hankering for sushi.
565	2	Generous portions and great taste.
566	1	I will never go back to this place and will never ever recommended this place to anyone!
567	1	The servers went back and forth several times, not even so much as an "Are you being helped?"
568	2	Food was delicious!
569	1	AN HOUR... seriously?
570	1	I consider this theft.
